id,repo_name,filename,line_number,column_number,issue_text,code,severity,confidence,cwe,found_by_count,all_sources,source,tool_issue_id,tool_test_name,combined_tool_ids,is_duplicate
1540,raiden-network_raiden,raiden-network_raiden/raiden/tests/utils/factories.py,1511,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"1510     chain_state = ChainState(
1511         pseudo_random_generator=random.Random(),
1512         block_number=1,",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1541,raiden-network_raiden,raiden-network_raiden/raiden/tests/utils/factories.py,1614,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"1613             block_hash=block_hash,
1614             pseudo_random_generator=random.Random(),
1615         )",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1542,raiden-network_raiden,raiden-network_raiden/raiden/tests/utils/mocks.py,220,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"219         initial_state = ChainState(
220             pseudo_random_generator=random.Random(),
221             block_number=BlockNumber(0),",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1543,raiden-network_raiden,raiden-network_raiden/raiden/tests/utils/smoketest.py,279,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"278 
279     random_marker = remove_0x_prefix(HexStr(hex(random.getrandbits(100))))
280     genesis_description = GenesisDescription(",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1544,raiden-network_raiden,raiden-network_raiden/raiden/transfer/utils/__init__.py,44,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"43     # JSON serializes a tuple as a list
44     pseudo_random_generator = random.Random()
45     state = list(data[""pseudo_random_generator""])  # copy",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1545,raiden-network_raiden,raiden-network_raiden/raiden/utils/transfers.py,15,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"14     """"""Generates a random identifier.""""""
15     return PaymentID(random.randint(0, constants.UINT64_MAX))
16",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1546,raiden-network_raiden,raiden-network_raiden/tools/debugging/matrix/check_federation_status.py,34,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"33         self._known_servers_list_url = known_servers_list_url
34         self._seed: str = """".join(random.choice(string.ascii_letters) for _ in range(10))
35         self._clients: Dict[str, GMatrixClient] = {}",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1547,raiden-network_raiden,raiden-network_raiden/tools/startcluster.py,65,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"64 
65     random_marker = remove_0x_prefix(HexStr(hex(random.getrandbits(100))))
66     genesis_description = GenesisDescription(",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1548,reablaz_atomic_tipbot,reablaz_atomic_tipbot/matrix.py,31,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"30     letters = string.ascii_lowercase
31     return ''.join(random.choice(letters) for i in range(stringLength))
32",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1549,reablaz_atomic_tipbot,reablaz_atomic_tipbot/tipman.py,524,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"523         userdata = mongo.users.find_one({""platform"": 'telegram', ""user"": userid})
524         voucher = ''.join(random.choices(string.ascii_uppercase + string.digits, k=8))
525         voucher_data = {",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1550,rijkstofberg_paymentintegrations,rijkstofberg_paymentintegrations/paymentintegrations/tests/test_setTransaction.py,29,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"28             demo_mode = 'true',
29             merchant_ref = random.randrange(1,10+1),
30             notification_url = 'http://www.example.com/notify',",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1551,rijkstofberg_paymentintegrations,rijkstofberg_paymentintegrations/paymentintegrations/tests/test_setTransaction.py,65,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"64             safekey = '{45D5C765-16D2-45A4-8C41-8D6F84042F8C}',
65             merchant_ref = random.randrange(1,10+1),
66             cancel_url = 'http://example.com/cancel',",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1552,river291_weichatpay,river291_weichatpay/lib/wxpay_api.py,374,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"373         for i in range(length):
374             rand_num = random.randint(0, len(chars) - 1)
375             wx_str += chars[rand_num]",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1570,ronf_asyncssh,ronf_asyncssh/tests/test_encryption.py,47,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"46 
47         seq = random.getrandbits(32)
48",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1589,sayoojsamuel_crypot,sayoojsamuel_crypot/crypot/RSA/franklin/franklin.sage.py,75,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"74     assert (m < nBitSize - len(bin(M)[_sage_const_2 :]))
75     r1 = random.randint(_sage_const_1 ,pow(_sage_const_2 ,m))
76     r2 = random.randint(r1,pow(_sage_const_2 ,m))",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|bandit:B311|dlint:DUO102|dlint:DUO102,True
1590,seyijava_PaymentProcessorAPIGateway,seyijava_PaymentProcessorAPIGateway/src/services/TransactionService.py,103,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"102                   cardList = ['VISA','MASTER','AMEX','DISCOVERY']
103                   cardtype = random.choice(cardList)
104",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1591,seyijava_PaymentProcessorAPIGateway,seyijava_PaymentProcessorAPIGateway/src/utils/Utility.py,15,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"14 def random_generator(size=6, chars=string.ascii_uppercase + string.digits):
15     return ''.join(random.choice(chars) for x in range(size))
16",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1592,seyijava_PaymentProcessorAPIGateway,seyijava_PaymentProcessorAPIGateway/src/utils/Utility.py,26,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"25     longitude = 3.406448
26     dec_lat = random.random() / 100
27     dec_log = random.random() / 100",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1593,seyijava_PaymentProcessorAPIGateway,seyijava_PaymentProcessorAPIGateway/src/utils/Utility.py,27,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"26     dec_lat = random.random() / 100
27     dec_log = random.random() / 100
28     return round(latitude + dec_lat,4), round(longitude + dec_log,4)",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1594,shan18_Kart,shan18_Kart/src/kart/utils.py,21,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"20 def random_string_generator(size=10, chars=string.ascii_lowercase + string.digits):
21     return ''.join(random.choice(chars) for _ in range(size))
22",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1595,shan18_Kart,shan18_Kart/src/kart/utils.py,25,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"24 def unique_key_generator(instance):
25     size = random.randint(30, 45)
26     new_key = random_string_generator(size=size)",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1596,shan18_Kart,shan18_Kart/src/products/models.py,23,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"22 def upload_image_path(instance, filename):
23     new_filename = random.randint(1, 5890349)
24     name, ext = get_filename_extension(filename)",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1597,shaojianyong_wx_payment_agent,shaojianyong_wx_payment_agent/wx_pay/payment/wx_order_query.py,44,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"43             'mch_id': wx_merchant.MCH_SPID,
44             'nonce_str': '%s%d' % (datetime.now().strftime('%Y%m%d%H%M%S%f'), random.randint(10000000, 99999999)),
45             'out_trade_no': self.order_id",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1598,shaojianyong_wx_payment_agent,shaojianyong_wx_payment_agent/wx_pay/payment/wx_unified_order.py,42,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"41             'mch_id': wx_merchant.MCH_SPID,
42             'nonce_str': '%s%d' % (datetime.now().strftime('%Y%m%d%H%M%S%f'), random.randint(10000000, 99999999)),
43             'body': wx_app_info.APP_NAME,",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1599,shaojianyong_wx_payment_agent,shaojianyong_wx_payment_agent/wx_pay/reconcile/wx_bill_download.py,43,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"42             'mch_id': wx_merchant.MCH_SPID,
43             'nonce_str': '%s%d' % (datetime.now().strftime('%Y%m%d%H%M%S%f'), random.randint(10000000, 99999999)),
44             'bill_date' : self.bill_date,",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1600,shaojianyong_wx_payment_agent,shaojianyong_wx_payment_agent/wx_pay/refund/wx_refund_apply.py,42,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"41             'mch_id': wx_merchant.MCH_SPID,
42             'nonce_str': '%s%d' % (datetime.now().strftime('%Y%m%d%H%M%S%f'), random.randint(10000000, 99999999)),
43             'op_user_id': wx_refund.OPERATOR_UID",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1601,shaojianyong_wx_payment_agent,shaojianyong_wx_payment_agent/wx_pay/refund/wx_refund_query.py,49,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"48             'mch_id': wx_merchant.MCH_SPID,
49             'nonce_str': '%s%d' % (datetime.now().strftime('%Y%m%d%H%M%S%f'), random.randint(10000000, 99999999)),
50             'out_trade_no': self.order_id,",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1602,shashankyadav03_PaymentGateway,shashankyadav03_PaymentGateway/ExpoBackOff.py,8,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"7 def callApi(num_retries):
8     chance_of_collision = random.randint(0,5)
9     if(num_retries<chance_of_collision):",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1603,shashankyadav03_PaymentGateway,shashankyadav03_PaymentGateway/ExpoBackOff.py,39,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"38 def backoff_before_retry(num_retries) :
39 	jitter = random.randint(1,999)
40 	backoff_interval = 2**(num_retries-1)*5 + jitter/1000",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1616,smukhidev_python-package,smukhidev_python-package/shurjopay/shurjoPay.py,35,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"34     letters = string.ascii_lowercase
35     return ''.join(random.choice(letters) for i in range(string_length))",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1617,sonhal_homemade-crypto-library,sonhal_homemade-crypto-library/src/homemade_crypto/classical_ciphers/affine_cipher.py,19,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"18     def gen_key(self):
19         a = self.VALID_A_VALUES[random.randint(0, len(self.VALID_A_VALUES) - 1)]
20         b = self._valid_b_values[random.randint(0, len(self._key_space) - 1)]",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|bandit:B311|dlint:DUO102|dlint:DUO102,True
1618,sonhal_homemade-crypto-library,sonhal_homemade-crypto-library/src/homemade_crypto/classical_ciphers/ceasar_cipher.py,23,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"22     def gen_key(self):
23         return random.randint(1, self._m)
24",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1619,sonhal_homemade-crypto-library,sonhal_homemade-crypto-library/src/homemade_crypto/classical_ciphers/vigenere_cipher.py,24,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"23     def gen_key(self):
24         key_length = random.randint(1, len(self._key_space) - 1)
25         pick_space = list(self._key_space)",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102|dlint:DUO102,True
1620,supernifty_gae-paypal-online-market-example,supernifty_gae-paypal-online-market-example/app/util.py,28,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"27   for i in range(count):
28     result += random.choice(chars)
29   return result",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1621,surajsjain_cryptopay-web,surajsjain_cryptopay-web/usermgmt/utils.py,5,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"4     nme = name.lower()
5     otp = str(random.randint(1000, 9999))
6",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1622,surajsjain_cryptopay-web,surajsjain_cryptopay-web/usermgmt/utils.py,11,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"10     for n in nme:
11         new_char = (ord(n)-97 + random.randint(0, 25)) % 25
12         new_char += 97",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1623,surajsjain_cryptopay-web,surajsjain_cryptopay-web/usermgmt/utils.py,14,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"13 
14         char_or_num = random.randint(0,1)
15",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
